3916	N
3923	N
3924	N
3925	V
3927	N
3929	N
3933	N
3934	V
3936	N
3938	N
3939	N
3942	A
3943	A
3944	A
3945	A
3947	A
3948	A
3951	A
3953	N
3954	N
3955	N
3957	A
3958	V
3959	A
3960	N
3963	N
3964	V
3969	N
3970	N
3973	N
3974	N
3975	N
3976	A
3980	N
3981	N
3982	N
3983	N
3984	N
3985	V
3986	V
3987	V
3988	V
3990	N
3991	N
3992	V
3993	N
4002	N
4003	A
4004	N
4005	N
4006	N
4007	N
4008	N
4010	N
4011	N
4013	N
4014	N
4015	N
4016	N
4017	N
4019	N
4020	V
4024	A
4025	A
4026	N
4027	N
4028	N
4029	N
4030	N
4031	N
4033	N
4034	N
4035	N
4036	N
4037	N
4038	N
4040	N
4041	N
4042	A
4045	N
4046	V
4047	N
4049	N
4051	N
4052	V
4053	A
4054	N
4055	N
4056	N
4057	N
4058	N
4059	N
4060	V
4062	N
4063	N
4065	V
4067	N
4068	A
4070	N
4071	N
4072	N
4073	N
4074	N
4075	N
4076	N
4079	N
4080	A
4081	N
4083	N
4084	N
4085	N
4086	N
4087	A
4088	N
4091	A
4094	N
4095	N
4096	N
4102	N
4104	N
4107	N
4108	N
4111	N
4112	N
4114	N
4115	N
4120	N
4125	N
4126	N
4127	N
4128	N
4130	A
4131	A
4134	A
4138	A
4139	N
4140	N
4141	N
4143	N
4147	N
4148	N
4149	N
4150	V
4151	V
4152	V
4154	N
4157	N
4158	N
4159	N
4160	N
4162	N
4163	N
4164	N
4166	A
4167	N
4170	V
4171	N
4173	V
4175	N
4180	N
4181	V
4182	N
4183	N
4185	N
4186	N
4187	N
4188	A
4189	N
4190	N
4191	N
4192	A
4195	N
4197	A
4198	N
4199	A
4200	A
4201	N
4202	N
4205	N
4206	N
4210	N
4211	N
4212	N
4213	V
4217	N
4218	N
4220	N
4221	A
4224	V
4225	N
4226	N
4227	V
4229	N
4230	A
4231	N
4232	N
4234	N
4236	V
4237	N
4241	N
4242	A
4243	A
4246	A
4253	V
4255	N
4256	V
4258	N
4259	N
4260	N
4263	N
4264	N
4265	N
4268	V
4270	N
4272	N
4274	N
4275	N
4277	N
4281	A
4282	A
4283	N
4285	A
4286	A
4287	N
4290	N
4291	N
4292	N
4293	N
4295	N
4296	V
4298	N
4299	A
4302	N
4303	N
4309	N
4310	N
4313	V
4317	N
4320	N
4321	N
4323	N
4324	N
4325	N
4326	N
4327	N
4328	V
4329	N
4330	N
4332	N
4334	N
4338	N
4343	N
4344	V
4346	V
4347	N
4348	N
4349	N
4350	N
4352	N
4359	V
4361	V
4366	V
4367	N
4368	N
4369	N
4370	N
4372	A
4373	N
4374	N
4375	N
4378	N
4380	N
4381	N
4384	N
4387	N
4389	N
4390	N
4391	N
4392	V
4393	N
4403	N
4405	N
4406	N
4407	N
4408	N
4409	N
4410	N
4411	N
4412	V
4415	V
4416	V
4417	V
4418	V
4419	V
4420	N
4421	N
4422	N
4424	N
4427	A
4428	A
4432	N
4436	N
4438	V
4441	N
4442	A
4443	A
4444	N
4445	N
4446	A
4450	V
4451	N
4452	V
4455	N
4456	N
4459	N
4460	N
4461	A
4462	N
4464	N
4466	V
4468	N
4469	V
4470	A
4472	N
4475	N
4476	N
4477	N
4478	N
4480	N
4481	N
4482	N
4483	N
4484	N
4486	N
4488	N
4489	N
4490	V
4497	V
4498	N
4499	N
4500	N
4501	N
4502	N
4503	N
4504	V
4505	N
4506	N
4509	N
4510	A
4513	N
4514	N
4515	V
4516	N
4518	N
4520	N
4521	N
4522	N
4523	N
4524	N
4530	V
4531	N
4533	N
4534	N
4535	N
4536	N
4537	V
4538	V
4539	A
4541	N
4542	V
4543	N
4544	N
4545	N
4546	N
4547	N
4549	N
4550	A
4551	A
4552	N
4553	N
4554	N
4556	N
4557	N
4558	V
4559	N
4561	N
4569	N
4570	A
4574	N
4575	N
4577	N
4578	N
4579	V
4583	N
4584	N
4585	N
4586	N
4587	N
4588	V
4590	V
4592	N
4594	N
4595	N
4597	N
4598	N
4600	N
4601	A
4602	N
4603	N
4604	N
4605	N
4606	N
4609	N
4612	N
4613	N
4614	N
4616	N
4617	N
4622	N
4627	N
4629	N
4632	V
4633	N
4634	A
4635	N
4636	N
4637	V
4638	N
4641	N
4644	N
4646	V
4648	V
4649	V
4650	V
4651	N
4652	N
4655	V
4656	V
4658	N
4659	N
4661	N
4662	A
4663	A
4664	N
4665	N
4666	V
4668	N
4669	N
4671	N
4672	N
4681	A
4682	N
4686	N
4687	N
4688	N
4689	A
4690	A
4691	N
4692	N
4693	N
4694	N
4695	N
4696	N
4697	N
4698	N
4699	N
4702	N
4708	A
4711	A
4712	A
4724	V
4729	V
4731	V
4732	N
4733	N
4735	N
4737	N
4740	V
4741	V
4742	V
4743	N
4744	N
4745	A
4748	V
4749	N
4750	N
4751	V
4752	N
4753	N
4756	N
4757	N
4761	N
4764	A
4765	N
4767	N
4770	N
4771	A
4772	N
4773	N
4774	A
4778	N
4779	A
4783	V
4784	N
4785	N
4787	N
4788	N
4791	A
4792	A
4793	N
4794	V
4795	V
4796	V
4799	A
4800	N
4801	N
4802	N
4806	N
4807	N
4808	N
4809	N
4810	V
4811	N
4812	V
4817	N
4820	V
4836	N
4837	N
4840	V
4848	V
4852	V
4853	N
4854	N
4855	V
4857	V
4859	N
4860	N
4867	N
4869	V
4873	N
4875	N
4876	N
4881	N
4886	A
4888	A
4889	N
4891	A
4894	V
4896	N
4898	N
4901	N
4903	N
4904	N
4908	N
4911	A
4912	N
4913	A
4920	N
4922	N
4924	N
4926	N
4927	N
4932	V
4934	N
4946	N
4947	N
4950	N
4952	N
4953	N
4954	V
4955	V
4957	A
4958	V
4959	N
4960	N
4965	V
4966	A
4967	N
4968	N
4969	N
4970	N
4972	A
4977	N
4978	A
4979	N
4980	A
4982	V
4987	N
4988	N
4990	A
4991	V
4993	N
4994	N
4995	N
5000	N
5001	N
5005	A
5006	N
5007	N
5008	N
5009	N
5010	N
5011	N
5017	N
5018	N
5019	N
5020	N
5024	N
5026	N
5033	N
5036	A
5044	N
5045	N
5046	N
5047	V
5049	N
5053	N
5055	N
5056	N
5057	N
5060	N
5063	V
5069	A
5070	V
5071	N
5073	N
5074	N
5080	N
5081	N
5086	V
5089	N
5094	V
5095	N
5100	N
5103	N
5104	V
5106	N
5107	N
5108	N
5114	N
5115	N
5117	N
5118	N
5119	V
5120	V
5121	N
5124	N
5132	N
5133	N
5134	N
5135	N
5137	N
5138	N
5139	N
5140	V
5141	N
5142	N
5143	N
5144	N
5150	N
5151	A
5155	N
5156	N
5157	N
5158	N
5159	A
5161	N
5162	N
5163	V
5165	A
5166	N
5172	N
5174	N
5180	V
5182	V
5185	A
5186	N
5190	V
5191	V
5192	V
5193	V
5194	V
5195	N
5196	N
5201	N
5202	N
5204	N
5205	N
5206	N
5207	N
5210	N
5211	N
5213	N
5214	N
5215	A
5216	N
5217	A
5219	N
5223	V
5226	V
5235	N
5237	N
5238	V
5239	V
5245	N
5246	N
5247	N
5248	N
5251	N
5253	N
5254	N
5255	N
5260	N
5261	N
5264	A
5265	A
5268	A
5269	A
5271	N
5275	N
5279	N
5283	N
5285	N
5286	A
5289	N
5293	V
5294	A
5295	V
5296	N
5297	V
5300	V
5301	N
5303	N
5309	N
5314	A
5318	N
5320	A
5322	N
5323	N
5324	N
5326	A
5335	N
5336	N
5337	N
5338	N
5340	N
5341	V
5342	A
5346	N
5348	N
5349	N
5355	A
5356	A
5357	A
5358	N
5359	N
5360	A
5366	N
5367	N
5369	N
5370	N
5371	N
5373	A
5374	N
5383	N
5384	N
5387	V
5390	N
5392	N
5393	N
5395	N
5398	N
5399	N
5400	N
5401	N
5403	N
5404	N
5408	N
5410	N
5411	N
5412	A
5414	N
5419	V
5420	A
5427	V
5428	N
5429	N
5430	V
5431	V
5432	N
5434	N
5436	N
5437	N
5443	A
5447	N
5449	V
5451	N
5452	V
5453	V
5454	V
5456	N
5459	V
5460	V
5463	A
5467	N
5469	N
5471	V
5473	A
5474	V
5476	V
5479	V
5480	N
5482	V
5483	N
5487	V
5488	V
5489	A
5490	N
5492	V
5496	N
5500	V
5501	V
5505	V
5507	A
5509	A
5510	A
5512	N
5514	N
5516	A
5518	N
5519	N
5521	A
5527	N
5530	N
5531	N
5536	N
5538	A
5539	N
5541	N
5544	N
5547	V
5549	V
5551	V
5557	A
5558	N
5564	V
5566	V
5567	N
5573	N
5574	N
5575	N
5577	N
5579	N
5580	A
5581	N
5586	V
5587	V
5588	A
5591	N
5592	V
5593	N
5594	N
5595	N
5599	V
5605	N
5606	N
5607	N
5624	A
5626	N
5627	N
5631	N
5632	N
5634	N
5636	N
5637	N
5640	N
5645	N
5649	N
5654	N
5655	N
5664	V
5665	N
5667	N
5676	N
5682	N
5685	N
5687	N
5688	A
5691	N
5697	N
5698	A
5699	N
5700	N
5701	N
5702	N
5703	V
5704	V
5706	V
5708	N
5709	A
5715	N
5717	V
5720	A
5723	A
5725	N
5727	N
5730	N
5731	N
5732	N
5734	N
5735	A
5737	A
5739	A
5741	V
5743	N
5744	A
5747	A
5752	A
5756	V
5759	V
5769	V
5770	A
5771	A
5773	A
5774	A
5775	A
5777	N
5783	V
5784	A
5786	V
5788	A
5789	V
5795	A
5800	V
5813	V
5814	A
5815	N
5818	N
5820	V
5823	N
5824	V
5837	A
5838	N
5839	V
5841	N
5842	N
5845	N
5846	N
5847	N
5849	N
5852	V
5854	N
5855	V
5859	A
5860	V
5861	N
5863	N
5865	N
5866	N
5867	N
5870	A
5877	N
5878	N
5879	N
5880	N
5881	N
5882	N
5884	N
5886	N
5889	V
5894	N
5895	N
5896	N
5897	N
5898	N
5901	N
5902	A
5903	N
5904	N
5906	V
5909	N
5911	N
5915	N
5917	N
5920	A
5922	N
5923	N
5924	N
5926	V
5927	N
5931	N
5933	V
5936	V
5937	N
5939	N
5940	N
5942	N
5943	N
5947	V
5948	V
5951	A
5952	N
5953	N
5954	N
5955	N
5956	N
5958	N
5959	V
5962	V
5964	N
5966	V
5967	V
5968	N
5970	N
5975	V
5976	N
5977	V
5979	N
5980	V
5982	V
5983	V
5984	N
5986	N
5987	N
5988	N
5989	N
5990	N
5992	N
5994	V
5995	N
5996	V
5997	N
6000	N
6002	N
6009	A
6010	A
6011	A
6013	V
6016	N
6018	N
6019	N
6031	V
6034	N
6038	N
6040	N
6047	N
6049	N
6050	N
6053	V
6054	N
6058	N
6059	N
6062	A
6067	N
6070	N
6075	V
6077	V
6080	N
6082	A
6083	N
6086	N
6089	N
6096	N
6098	V
6101	V
6102	N
6103	V
6105	N
6122	N
6126	N
6127	N
6129	N
6132	N
6135	N
6138	A
6139	N
6145	N
6151	N
6152	N
6154	N
6157	N
6159	N
6162	A
6166	N
6167	N
6169	N
6170	N
6174	N
6175	N
6176	N
6177	N
6181	N
6185	N
6190	N
6191	N
6192	N
6193	V
6194	N
6196	A
6197	A
6199	A
6200	A
6201	N
6204	N
6209	N
6212	N
6214	V
6215	A
6216	N
6217	A
6220	A
6223	A
6229	V
6231	V
6236	V
6242	A
6246	V
6249	V
6250	N
6251	A
6252	N
6254	N
6255	A
6260	A
6261	N
6263	V
6264	V
6265	N
6266	V
6269	N
6270	N
6271	N
6272	N
6274	A
6275	A
6281	N
6282	N
6286	N
6288	V
6289	N
6294	A
6295	V
6299	A
6304	V
6308	N
6309	A
6310	N
6311	N
6312	V
6315	N
6319	N
6327	A
6329	V
6331	N
6338	V
6344	N
6349	V
6351	V
6353	A
6354	N
6357	V
6360	N
6364	N
6366	N
6369	N
6374	V
6376	N
6378	N
6381	V
6383	N
6385	N
6400	A
6401	A
6407	N
6411	N
6412	N
6415	N
6418	N
6420	N
6422	V
6424	N
6426	N
6434	N
6435	N
6442	N
6444	N
6445	N
6446	N
6447	N
6448	N
6449	N
6451	V
6454	N
6455	N
6456	N
6464	A
6466	A
6470	N
6471	N
6473	A
6474	A
6479	A
6483	A
6484	N
6485	N
6486	A
6487	V
6488	A
6489	N
6492	V
6496	N
6503	N
6505	V
6506	N
6510	N
6514	V
6518	N
6523	V
6525	N
6528	N
6530	N
6534	V
6536	N
6538	N
6539	N
6540	A
6542	A
6543	V
6548	N
6549	V
6551	V
6552	N
6556	N
6558	N
6563	N
6566	A
6567	A
6568	N
6580	N
6583	N
6584	N
6586	N
6587	V
6588	N
6590	N
6594	V
6597	N
6598	N
6601	N
6604	N
6607	N
6610	N
6612	V
6614	N
6616	N
6619	N
6623	A
6625	N
6626	N
6627	N
6628	V
6634	N
6635	N
6641	N
6642	V
6661	N
6663	N
6668	N
6669	N
6671	V
6674	V
6677	N
6680	N
6681	A
6683	N
6685	N
6687	N
6690	A
6692	A
6703	N
6708	N
6719	A
6725	V
6726	N
6727	A
6734	N
6742	N
6743	N
6744	N
6745	N
6751	N
6752	V
6754	V
6756	N
6761	N
6769	N
6772	N
6776	N
6777	N
6783	N
6798	N
6802	A
6804	N
6806	N
6807	N
6808	N
6814	N
6815	N
6823	N
6825	N
6829	A
6833	N
6834	N
6836	N
6837	N
6843	N
6844	N
6856	N
6857	N
6858	N
6860	V
6862	N
6863	A
6866	N
6867	N
6873	V
6876	V
6877	N
6879	A
6881	V
6887	N
6889	A
6894	N
6895	N
6897	N
6898	N
6899	N
6903	N
6905	N
6906	N
6907	N
6908	N
6909	N
6912	N
6913	N
6914	N
6916	N
6917	N
6919	N
6922	N
6928	N
6929	N
6930	N
6931	N
6934	N
6936	N
6937	N
6938	N
6940	N
6941	N
6942	V
6948	N
6953	A
6954	N
6958	N
6966	N
6973	N
6974	N
6975	N
6981	N
6982	N
6984	N
6985	V
6987	N
6991	V
6992	N
6993	N
7000	V
7005	N
7007	A
7008	V
7010	V
7011	N
7013	N
7021	V
7022	V
7033	N
7040	N
7044	N
7050	N
7051	N
7053	N
7057	A
7058	A
7066	N
7068	N
7088	N
7091	A
7093	N
7094	N
7096	N
7098	V
7102	V
7108	N
7113	N
7118	N
7119	N
7121	N
7122	N
7124	N
7127	V
7133	N
7138	V
7139	A
7144	N
7147	V
7150	N
7154	N
7155	N
7156	N
7160	N
7161	N
7163	V
7168	N
7169	N
7172	N
7173	V
7174	N
7177	N
7179	N
7183	V
7184	V
7185	A
7186	V
7189	N
7192	N
7194	N
7207	N
7208	N
7218	N
7219	N
7224	N
7225	V
7226	N
7227	N
7230	N
7231	N
7235	N
7236	V
7239	N
7246	N
7247	N
7250	N
7251	V
7264	N
7265	N
7266	N
7269	N
7270	N
7271	N
7273	N
7276	V
7277	V
7287	N
7288	N
7291	N
7293	N
7295	N
7298	N
7299	N
7307	N
7321	N
7322	N
7325	N
7326	N
7332	N
7342	N
7345	N
7352	N
7355	N
7357	N
7360	N
7361	N
7367	A
7369	A
7376	N
7377	N
7386	V
7387	V
7394	A
7398	V
7399	N
7402	N
7407	V
7413	N
7415	N
7419	N
7428	N
7431	N
7433	N
7435	N
7442	V
7443	N
7446	V
7448	A
7449	A
7450	N
7457	N
7458	N
7466	V
7471	N
7472	N
7482	N
7486	N
7488	N
7493	N
7494	N
7497	N
7499	N
7500	V
7501	N
7502	A
7503	N
7505	N
7508	N
7510	A
7513	V
7515	N
7516	N
7517	N
7518	N
7521	N
7522	N
7523	N
7527	V
7528	N
7531	N
7532	N
7540	N
7542	A
7550	N
7557	N
7563	A
7564	N
7567	N
7569	V
7570	V
7579	N
7591	N
7600	A
7602	A
7614	V
7620	N
7624	A
7629	N
7634	N
7635	N
7640	A
7644	A
7645	N
7655	N
7656	A
7659	N
7660	N
7663	N
7667	N
7674	N
7686	N
7692	N
7703	V
7706	N
7720	V
7722	N
7727	A
7735	N
7745	V
7746	V
7749	N
7750	N
7752	N
7762	N
7763	N
7765	N
7781	N
7782	V
7787	N
7792	N
7793	N
7794	A
7804	N
7810	N
7812	N
7816	N
7818	A
7820	N
7821	N
7822	N
7823	N
7824	A
7828	V
7832	V
7834	N
7838	V
7842	N
7845	N
7853	V
7854	N
7855	V
7857	N
7864	A
7865	N
7866	A
7875	A
7877	N
7878	N
7888	N
7892	V
7905	N
7907	N
7911	N
7912	N
7915	V
7918	N
7920	N
7921	N
7929	N
7932	N
7933	A
7939	N
7940	N
7944	N
7946	V
7949	A
7952	A
7955	N
7959	N
7961	N
7963	N
7970	N
7974	N
7975	N
7982	N
7983	N
7985	N
7988	N
7989	N
7990	N
7991	A
7992	A
8000	N
8006	N
8012	N
8013	N
8018	N
8025	A
8030	N
8040	N
8053	N
8055	N
8064	V
8066	V
8075	N
8105	N
8108	N
8115	N
8116	N
8141	N
8147	V
8149	N
8152	N
8158	N
8161	N
8162	N
8167	N
8168	N
8174	N
8184	N
8190	N
8197	N
8202	N
8203	A
8223	N
8227	V
8231	A
8234	V
8248	V
8250	N
8251	N
8258	A
8266	N
8267	N
8268	N
8276	V
8280	N
8283	N
8285	N
8290	N
8292	N
8296	A
8302	N
8304	N
8326	N
8330	N
8332	A
8339	N
8340	N
8347	N
8348	V
8366	N
8369	A
8378	V
8384	N
8389	N
8392	N
8393	N
8405	N
8408	N
8413	N
8416	N
8417	V
8428	V
8436	N
8450	N
8451	V
8455	N
8460	A
8466	V
8470	N
8477	A
8482	V
8490	N
8491	N
8502	N
8505	N
8509	A
8518	N
8520	N
8523	N
8532	N
8533	N
8540	N
8569	N
8570	N
8574	N
8578	N
8580	N
8589	N
8606	N
8609	N
8614	N
8621	N
8637	N
8648	N
8650	N
8654	N
8657	A
8660	N
8671	V
8681	N
8682	N
8685	V
8691	N
8692	V
8703	V
8706	N
8711	N
8712	N
8715	N
8723	N
8729	N
8731	N
8734	N
8745	N
8748	N
8750	V
8755	N
8761	N
8762	N
8791	N
8799	N
8800	N
8809	N
8810	V
8814	N
8817	N
8818	N
8822	N
8823	N
8824	N
8832	N
8834	V
8836	N
8840	N
8847	N
8852	N
8882	N
8884	N
8888	N
8894	A
8914	N
8915	N
8917	V
8929	N
8939	N
8940	N
8941	A
8945	N
8947	N
8948	N
8955	N
8956	V
8959	N
8961	N
8963	N
8991	N
8995	N
9007	N
9022	V
9031	A
9032	N
9033	N
9042	N
9048	N
9054	V
9061	A
9073	N
9076	N
9087	N
9106	N
9110	N
9120	N
9126	N
9137	N
9144	N
9152	N
9154	N
9158	N
9164	N
9170	N
9171	N
9172	N
9180	N
9184	N
9188	N
9197	N
9199	A
9239	N
9246	N
9247	V
9248	N
9251	V
9253	N
9280	N
9286	A
9303	V
9304	A
9306	V
9310	N
9321	N
9327	A
9333	V
9334	V
9336	N
9346	V
9359	V
9367	N
9371	N
9378	N
9379	V
9395	N
9420	N
9422	N
9430	N
9435	N
9450	A
9457	N
9476	N
9479	N
9480	N
9487	N
9489	N
9527	N
9539	N
9541	N
9542	N
9551	N
9571	A
9574	N
9576	N
9579	N
9587	V
9593	N
9600	A
9604	N
9606	N
9611	N
9612	N
9623	N
9626	N
9634	N
9641	N
9662	N
9666	N
9667	N
9676	N
9682	V
9686	A
9693	N
9694	V
9697	N
9704	N
9707	N
9716	N
9795	N
9803	N
9824	N
9832	N
9843	V
9859	N
9865	N
9870	N
9881	N
9882	N
9883	N
9896	N
9899	V
9902	N
9923	N
9929	N
9934	V
9935	N
9939	N
9946	N
9955	N
9957	N
9964	N
9965	N
9974	N
10002	N
10005	N
10018	V
10019	N
10033	N
10039	V
10044	V
10056	N
10067	V
10071	A
10075	A
10121	N
10123	N
10134	V
10152	N
10154	N
10164	V
10185	A
10191	V
10208	N
10225	N
10247	N
10270	N
10275	N
10279	N
10378	V
10400	N
10408	N
10486	N
10511	N
10529	N
10563	A
10606	N
10610	N
10612	N
